SISTEMA,OWNER,TABLE_NAME,NUM_ROWS,NUM_ROWS_STR,text,bubble_size
SIRAC,SIRAC,PR_PROYECTOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PROYECTOS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,CFE_C_TIPOPAGO,3.0,3.00,Sistema: FFON<br>Tabla:  CFE_C_TIPOPAGO<br>Numero de registro: 3.00<br>,21.73205080756888
SIRAC,SIRAC,GM_MVTOS_CUENTAS_REFEREN_INT,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_MVTOS_CUENTAS_REFEREN_INT<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SFD_OPE_ENTES_D,1.0,1.00,Sistema: SIAF<br>Tabla:  SIAF_SFD_OPE_ENTES_D<br>Numero de registro: 1.00<br>,21.0
SIPE,SIPE,SIPE_AREAS_TESORERIAS,4.0,4.00,Sistema: SIPE<br>Tabla:  SIPE_AREAS_TESORERIAS<br>Numero de registro: 4.00<br>,22.0
SIRAC,SIRAC,PR_PRESTAMOS_EST2,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PRESTAMOS_EST2<br>Numero de registro: 0.00<br>,20.0
SIMS,SIMS,SIMS_ETAPAS_RIESGO,21.0,21.00,Sistema: SIMS<br>Tabla:  SIMS_ETAPAS_RIESGO<br>Numero de registro: 21.00<br>,24.58257569495584
SIRAC,SIRAC,MI_PR_PRESTAMO_GARANTIAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_PR_PRESTAMO_GARANTIAS<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_HI_SOLICITUD_RECUPERACION,1358322.0,"1,358,322.00","Sistema: SIAG<br>Tabla:  SIAG_HI_SOLICITUD_RECUPERACION<br>Numero de registro: 1,358,322.00<br>",1185.4707203529397
SISEC,SISEC,SISEC_INFORME_PERIODOS_VEN,287.0,287.00,Sistema: SISEC<br>Tabla:  SISEC_INFORME_PERIODOS_VEN<br>Numero de registro: 287.00<br>,36.941074346097416
SIMS,SIMS,SIMS_SERIES_EV1,63.0,63.00,Sistema: SIMS<br>Tabla:  SIMS_SERIES_EV1<br>Numero de registro: 63.00<br>,27.937253933193773
SISEC,SISEC,SISEC_NOTIF_OBLIG_CONT,5.0,5.00,Sistema: SISEC<br>Tabla:  SISEC_NOTIF_OBLIG_CONT<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,CA_LISTADOS_AUTOMATICOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_LISTADOS_AUTOMATICOS<br>Numero de registro: 0.00<br>,20.0
SIRYS,SIRYS,RCV_CLIENTES,66876.0,"66,876.00","Sistema: SIRYS<br>Tabla:  RCV_CLIENTES<br>Numero de registro: 66,876.00<br>",278.6039442854652
IMRC,TROYA,TASOL2,0.0,0.00,Sistema: IMRC<br>Tabla:  TASOL2<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MI_PR_PRESTAMOS_2,6.0,6.00,Sistema: SIRAC<br>Tabla:  MI_PR_PRESTAMOS_2<br>Numero de registro: 6.00<br>,22.44948974278318
SIRAC,SIRAC,LC_PARAMETRO_CONTABLES,0.0,0.00,Sistema: SIRAC<br>Tabla:  LC_PARAMETRO_CONTABLES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CA_CHEQUERAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_CHEQUERAS<br>Numero de registro: 0.00<br>,20.0
SOI,SOI,SOI_FORMATOS,31.0,31.00,Sistema: SOI<br>Tabla:  SOI_FORMATOS<br>Numero de registro: 31.00<br>,25.567764362830022
SOI,SOI,SOI_AMORTIZACION,25792.0,"25,792.00","Sistema: SOI<br>Tabla:  SOI_AMORTIZACION<br>Numero de registro: 25,792.00<br>",180.59887919907786
BNC,BNC,BNC_CAT_ESTADOS,37.0,37.00,Sistema: BNC<br>Tabla:  BNC_CAT_ESTADOS<br>Numero de registro: 37.00<br>,26.08276253029822
SORI,SORI,SORI_SISTEMAS,12.0,12.00,Sistema: SORI<br>Tabla:  SORI_SISTEMAS<br>Numero de registro: 12.00<br>,23.464101615137753
SIAF,NSIAF,SIAF_APLICON_ALTA_OPE,9.0,9.00,Sistema: SIAF<br>Tabla:  SIAF_APLICON_ALTA_OPE<br>Numero de registro: 9.00<br>,23.0
SIRAC,SIRAC,MG_HOSTS,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_HOSTS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SOL_ENTREGA_EXTEMPORANEA,7.0,7.00,Sistema: SIAF<br>Tabla:  SIAF_SOL_ENTREGA_EXTEMPORANEA<br>Numero de registro: 7.00<br>,22.64575131106459
SIRAC,SIRAC,GA_CUENTAS_GARANTIAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_CUENTAS_GARANTIAS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_FACTORES_SEGURO_VIDAS,1.0,1.00,Sistema: SIRAC<br>Tabla:  MG_FACTORES_SEGURO_VIDAS<br>Numero de registro: 1.00<br>,21.0
SIRYS,SIRYS,RCV_REGLAS_ENCOLAMIENTO,11.0,11.00,Sistema: SIRYS<br>Tabla:  RCV_REGLAS_ENCOLAMIENTO<br>Numero de registro: 11.00<br>,23.316624790355398
SIRAC,SIRAC,NO_ESQUEMAS_DE_TASAS,5413.0,"5,413.00","Sistema: SIRAC<br>Tabla:  NO_ESQUEMAS_DE_TASAS<br>Numero de registro: 5,413.00<br>",93.57309290766564
SIRAC,SIRAC,ASI_USERS,0.0,0.00,Sistema: SIRAC<br>Tabla:  ASI_USERS<br>Numero de registro: 0.00<br>,20.0
MECA,MECA,CAPF_BANCOS,138.0,138.00,Sistema: MECA<br>Tabla:  CAPF_BANCOS<br>Numero de registro: 138.00<br>,31.747340124470732
SIRYS,SIRYS,RCV_USUARIOS,32.0,32.00,Sistema: SIRYS<br>Tabla:  RCV_USUARIOS<br>Numero de registro: 32.00<br>,25.65685424949238
BNC,BNC,BNC_BASES_SALARIALES,8.0,8.00,Sistema: BNC<br>Tabla:  BNC_BASES_SALARIALES<br>Numero de registro: 8.00<br>,22.82842712474619
SIMS,SIMS,SIMS_CARGA_ETAPAS_ERRORES,0.0,0.00,Sistema: SIMS<br>Tabla:  SIMS_CARGA_ETAPAS_ERRORES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_MIGRA_ERROR3,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_MIGRA_ERROR3<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,SP_ESTADISTICO_DIA_MES,0.0,0.00,Sistema: SIRAC<br>Tabla:  SP_ESTADISTICO_DIA_MES<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_VEN_CAPITAL_DET_CALCULO,5212.0,"5,212.00","Sistema: SIAF<br>Tabla:  SIAF_VEN_CAPITAL_DET_CALCULO<br>Numero de registro: 5,212.00<br>",92.19418259112018
SIRYS,SIRYS,RCV_INTER_X_GESTOR,1.0,1.00,Sistema: SIRYS<br>Tabla:  RCV_INTER_X_GESTOR<br>Numero de registro: 1.00<br>,21.0
MDC,MDC,SARF_LOGOPERADOR,192013.0,"192,013.00","Sistema: MDC<br>Tabla:  SARF_LOGOPERADOR<br>Numero de registro: 192,013.00<br>",458.1928799056416
SIRAC,SIRAC,PR_DESEMBOLSOS_APLICAR,4007938.0,"4,007,938.00","Sistema: SIRAC<br>Tabla:  PR_DESEMBOLSOS_APLICAR<br>Numero de registro: 4,007,938.00<br>",2021.9835164156573
SIRYS,SIRYS,RCV_SALDOS_CONTABLES,290.0,290.00,Sistema: SIRYS<br>Tabla:  RCV_SALDOS_CONTABLES<br>Numero de registro: 290.00<br>,37.0293863659264
SIRAC,SIRAC,GM_SALDOS_ONLINE,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_SALDOS_ONLINE<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,CFE_D_CTA_GPO,126.0,126.00,Sistema: FFON<br>Tabla:  CFE_D_CTA_GPO<br>Numero de registro: 126.00<br>,31.224972160321826
SIRAC,SIRAC,PR_PERIODO_PAGO_INTERES_RR,12.0,12.00,Sistema: SIRAC<br>Tabla:  PR_PERIODO_PAGO_INTERES_RR<br>Numero de registro: 12.00<br>,23.464101615137753
SORI,SORI,SORI_CARGA_INTELIGENCIA,572177.0,"572,177.00","Sistema: SORI<br>Tabla:  SORI_CARGA_INTELIGENCIA<br>Numero de registro: 572,177.00<br>",776.4238229987208
SIRAC,SIRAC,PR_PRESTAMOS_REF_HIJO,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PRESTAMOS_REF_HIJO<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_TIPOAGREGACION,6.0,6.00,Sistema: SIAG<br>Tabla:  SIAG_TIPOAGREGACION<br>Numero de registro: 6.00<br>,22.44948974278318
SISEC,SISEC,DMRS_INFO_STRUCT_ATTRS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_INFO_STRUCT_ATTRS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,NO_RANGOS_X_MONTO,1.0,1.00,Sistema: SIRAC<br>Tabla:  NO_RANGOS_X_MONTO<br>Numero de registro: 1.00<br>,21.0
SIRAC,SIRAC,CC_MOVIMIENTOS_TEMPORALES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_MOVIMIENTOS_TEMPORALES<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,GIA_VALORES_TASA,0.0,0.00,Sistema: SIAG<br>Tabla:  GIA_VALORES_TASA<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MI_LC_PROYECTO_SEGURO,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_LC_PROYECTO_SEGURO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,LC_CONVENIOS,278.0,278.00,Sistema: SIRAC<br>Tabla:  LC_CONVENIOS<br>Numero de registro: 278.00<br>,36.673332000533065
SIAF,NSIAF,SIAF_CAT_PERIODICIDADES,8.0,8.00,Sistema: SIAF<br>Tabla:  SIAF_CAT_PERIODICIDADES<br>Numero de registro: 8.00<br>,22.82842712474619
SISEC,SISEC,DMRS_HIERARCHY_ROLLUP_LINKS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_HIERARCHY_ROLLUP_LINKS<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_ACCIONES_X_OBSERVACION,38.0,38.00,Sistema: SIAG<br>Tabla:  SIAG_ACCIONES_X_OBSERVACION<br>Numero de registro: 38.00<br>,26.164414002968975
SIAG,GIA,SIAG_CAT_DIREMAIL,977.0,977.00,Sistema: SIAG<br>Tabla:  SIAG_CAT_DIREMAIL<br>Numero de registro: 977.00<br>,51.25699921617557
SIAF,NSIAF,SIAF_EFA_EDO_MOD_D,2.0,2.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_D<br>Numero de registro: 2.00<br>,21.414213562373096
SIAG,GIA,SIAG_HIS_FECHAS_SUPERV,0.0,0.00,Sistema: SIAG<br>Tabla:  SIAG_HIS_FECHAS_SUPERV<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_ESTATUSSOLICITUDES,25171.0,"25,171.00","Sistema: SIAG<br>Tabla:  SIAG_ESTATUSSOLICITUDES<br>Numero de registro: 25,171.00<br>",178.65371095565334
FFON,FLUFON,ASI_C_CATALOGO,33.0,33.00,Sistema: FFON<br>Tabla:  ASI_C_CATALOGO<br>Numero de registro: 33.00<br>,25.74456264653803
MDC,MDC,SARF_STATUSFAX,10.0,10.00,Sistema: MDC<br>Tabla:  SARF_STATUSFAX<br>Numero de registro: 10.00<br>,23.162277660168378
SIAF,NSIAF,SIAF_EFA_EDO_MOD_A1,2.0,2.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_A1<br>Numero de registro: 2.00<br>,21.414213562373096
SIRAC,SIRAC,DP_RANGOS_SALDO_CUENTA,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_RANGOS_SALDO_CUENTA<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_PARAM_CALIF,6081.0,"6,081.00","Sistema: SIAG<br>Tabla:  SIAG_PARAM_CALIF<br>Numero de registro: 6,081.00<br>",97.9807668595276
SORI,SORI,SORI_CARGA_COINCIDENCIAS,236747.0,"236,747.00","Sistema: SORI<br>Tabla:  SORI_CARGA_COINCIDENCIAS<br>Numero de registro: 236,747.00<br>",506.5665422118541
SIRAC,SIRAC,PR_TIPOS_POLIZAS,5.0,5.00,Sistema: SIRAC<br>Tabla:  PR_TIPOS_POLIZAS<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,GA_CONTROL_RUTAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_CONTROL_RUTAS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,ADO_D_DOC_BIT,468998093.0,"468,998,093.00","Sistema: FFON<br>Tabla:  ADO_D_DOC_BIT<br>Numero de registro: 468,998,093.00<br>",21676.363799123803
FFON,FLUFON,ADO_D_FLUJO,130.0,130.00,Sistema: FFON<br>Tabla:  ADO_D_FLUJO<br>Numero de registro: 130.00<br>,31.40175425099138
SISEC,SISEC,SISEC_CLIE_GARANTIA,60.0,60.00,Sistema: SISEC<br>Tabla:  SISEC_CLIE_GARANTIA<br>Numero de registro: 60.00<br>,27.745966692414832
SIAG,GIA,SIAR_EXTRACTOR_CONTROL,199.0,199.00,Sistema: SIAG<br>Tabla:  SIAR_EXTRACTOR_CONTROL<br>Numero de registro: 199.00<br>,34.106735979665885
IMRC,TROYA,DMRS_ROLLUP_LINKS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_ROLLUP_LINKS<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,INDUSTRIA,4.0,4.00,Sistema: IMRC<br>Tabla:  INDUSTRIA<br>Numero de registro: 4.00<br>,22.0
SIAG,GIA,SIAG_EXTRACTOR_CIERRE,56226.0,"56,226.00","Sistema: SIAG<br>Tabla:  SIAG_EXTRACTOR_CIERRE<br>Numero de registro: 56,226.00<br>",257.1202226719602
MECA,MECA,CAPF_CIUDADES,0.0,0.00,Sistema: MECA<br>Tabla:  CAPF_CIUDADES<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_PERIODO,18.0,18.00,Sistema: SISEC<br>Tabla:  SISEC_PERIODO<br>Numero de registro: 18.00<br>,24.242640687119284
MECA,MECA,CFE_M_ENCABEZADO,36341.0,"36,341.00","Sistema: MECA<br>Tabla:  CFE_M_ENCABEZADO<br>Numero de registro: 36,341.00<br>",210.63315556324403
SOI,SOI,SOI_TIPO_INSTITUCION,13.0,13.00,Sistema: SOI<br>Tabla:  SOI_TIPO_INSTITUCION<br>Numero de registro: 13.00<br>,23.605551275463988
FFON,FLUFON,ASI_D_CATALOGO_SEG,457375.0,"457,375.00","Sistema: FFON<br>Tabla:  ASI_D_CATALOGO_SEG<br>Numero de registro: 457,375.00<br>",696.2950539520454
SIAG,GIA,SIAG_CALI,1675122.0,"1,675,122.00","Sistema: SIAG<br>Tabla:  SIAG_CALI<br>Numero de registro: 1,675,122.00<br>",1314.2650424082387
SIRAC,SIRAC,MI_PR_PLAN_PAGO,379.0,379.00,Sistema: SIRAC<br>Tabla:  MI_PR_PLAN_PAGO<br>Numero de registro: 379.00<br>,39.46792233393178
SIAF,NSIAF,SIAF_SOL_LINEA_CONTROL,794.0,794.00,Sistema: SIAF<br>Tabla:  SIAF_SOL_LINEA_CONTROL<br>Numero de registro: 794.00<br>,48.17800560721074
SCC,TASU,TASU_CALIF_NIVEL_RIESGO,10.0,10.00,Sistema: SCC<br>Tabla:  TASU_CALIF_NIVEL_RIESGO<br>Numero de registro: 10.00<br>,23.162277660168378
SIRAC,SIRAC,PR_PRODUCTOS_BANCO,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PRODUCTOS_BANCO<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_TIPOMOV_IF_CG,210.0,210.00,Sistema: SIAG<br>Tabla:  SIAG_TIPOMOV_IF_CG<br>Numero de registro: 210.00<br>,34.49137674618944
IMRC,TROYA,TCON,16.0,16.00,Sistema: IMRC<br>Tabla:  TCON<br>Numero de registro: 16.00<br>,24.0
SISEC,SISEC,SISEC_BIT_NOTIF,23072.0,"23,072.00","Sistema: SISEC<br>Tabla:  SISEC_BIT_NOTIF<br>Numero de registro: 23,072.00<br>",171.8947003683802
SIAF,NSIAF,SIAF_EFA_EDO_MOD_4_BIT,0.0,0.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_4_BIT<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TGAR,0.0,0.00,Sistema: IMRC<br>Tabla:  TGAR<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_CLIENTE_ESTADO,987.0,987.00,Sistema: SISEC<br>Tabla:  SISEC_CLIENTE_ESTADO<br>Numero de registro: 987.00<br>,51.416556144810016
SIAF,NSIAF,SIAF_VEN_PAGOS,1667.0,"1,667.00","Sistema: SIAF<br>Tabla:  SIAF_VEN_PAGOS<br>Numero de registro: 1,667.00<br>",60.82891132518721
SIRAC,SIRAC,MG_RANGOS_SALDO_GRUPO,1.0,1.00,Sistema: SIRAC<br>Tabla:  MG_RANGOS_SALDO_GRUPO<br>Numero de registro: 1.00<br>,21.0
SIRAC,SIRAC,MG_SECUENCIAS_NOMENCLATURA,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_SECUENCIAS_NOMENCLATURA<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CD_ESTADISTICAS_PAGO_COBRO,0.0,0.00,Sistema: SIRAC<br>Tabla:  CD_ESTADISTICAS_PAGO_COBRO<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_CAT_RIESGO_TIPOLOGIA,2.0,2.00,Sistema: SORI<br>Tabla:  SORI_CAT_RIESGO_TIPOLOGIA<br>Numero de registro: 2.00<br>,21.414213562373096
SIRYS,SIRYS,RCV_CONTACTOS,62082.0,"62,082.00","Sistema: SIRYS<br>Tabla:  RCV_CONTACTOS<br>Numero de registro: 62,082.00<br>",269.1625975141534
SIMS,SIMS,SIMS_BANCOS,40.0,40.00,Sistema: SIMS<br>Tabla:  SIMS_BANCOS<br>Numero de registro: 40.00<br>,26.32455532033676
IMRC,TROYA,CALIF_EMISORA,678.0,678.00,Sistema: IMRC<br>Tabla:  CALIF_EMISORA<br>Numero de registro: 678.00<br>,46.03843313258307
SIRAC,SIRAC,GM_PRESUPUESTO_MENSUAL,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_PRESUPUESTO_MENSUAL<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_REFERENCIAS_PERSONALES,4.0,4.00,Sistema: SIRAC<br>Tabla:  MG_REFERENCIAS_PERSONALES<br>Numero de registro: 4.00<br>,22.0
SIAG,GIA,SIAG_CONC_ACC_OBS_CMS,531.0,531.00,Sistema: SIAG<br>Tabla:  SIAG_CONC_ACC_OBS_CMS<br>Numero de registro: 531.00<br>,43.04343724360582
SIRAC,SIRAC,GA_ESTADISTICOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_ESTADISTICOS<br>Numero de registro: 0.00<br>,20.0
SIPE,SIPE,SIPE_TIPOS_INSTRUMENTO,8.0,8.00,Sistema: SIPE<br>Tabla:  SIPE_TIPOS_INSTRUMENTO<br>Numero de registro: 8.00<br>,22.82842712474619
FFON,FLUFON,CFE_M_ENCABEZADO_RESP_FALL_MOV,0.0,0.00,Sistema: FFON<br>Tabla:  CFE_M_ENCABEZADO_RESP_FALL_MOV<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TLOGGAR,4176.0,"4,176.00","Sistema: IMRC<br>Tabla:  TLOGGAR<br>Numero de registro: 4,176.00<br>",84.62197768561404
SISEC,SISEC,DMRS_KEYS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_KEYS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_PARAMETROS_X_SUBAPLICAC_X,64.0,64.00,Sistema: SIRAC<br>Tabla:  PR_PARAMETROS_X_SUBAPLICAC_X<br>Numero de registro: 64.00<br>,28.0
SIAF,NSIAF,SIAF_EFA_EDO_MOD_DATOS_BIT,8.0,8.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_DATOS_BIT<br>Numero de registro: 8.00<br>,22.82842712474619
SIRYS,SIRYS,RCV_CAT_CALIF_EXP_PAGO,9.0,9.00,Sistema: SIRYS<br>Tabla:  RCV_CAT_CALIF_EXP_PAGO<br>Numero de registro: 9.00<br>,23.0
SOI,SOI,SOI_MOVI_AJUSTE,281.0,281.00,Sistema: SOI<br>Tabla:  SOI_MOVI_AJUSTE<br>Numero de registro: 281.00<br>,36.76305461424021
SIRAC,SIRAC,MG_EPO,1641.0,"1,641.00","Sistema: SIRAC<br>Tabla:  MG_EPO<br>Numero de registro: 1,641.00<br>",60.50925820105819
IMRC,TROYA,DMRS_ATTRIBUTES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_ATTRIBUTES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,LC_TIPO_GASTO_COMISION,0.0,0.00,Sistema: SIRAC<br>Tabla:  LC_TIPO_GASTO_COMISION<br>Numero de registro: 0.00<br>,20.0
SIRYS,SIRYS,RCV_BITACORA_BORRADO_PRESTAMOS,420.0,420.00,Sistema: SIRYS<br>Tabla:  RCV_BITACORA_BORRADO_PRESTAMOS<br>Numero de registro: 420.00<br>,40.49390153191919
SISEC,SISEC,DMRS_CONTACT_RES_LOCATORS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_CONTACT_RES_LOCATORS<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_HIS_PARAMETROS_TASA,423.0,423.00,Sistema: SIAG<br>Tabla:  SIAG_HIS_PARAMETROS_TASA<br>Numero de registro: 423.00<br>,40.56696380120313
SORI,SORI,SORI_MUNICIPIOS,2453.0,"2,453.00","Sistema: SORI<br>Tabla:  SORI_MUNICIPIOS<br>Numero de registro: 2,453.00<br>",69.52776998815918
SISEC,SISEC,DMRS_GLOSSARIES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_GLOSSARIES<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_SALDOS,598.0,598.00,Sistema: SISEC<br>Tabla:  SISEC_SALDOS<br>Numero de registro: 598.00<br>,44.45403852127497
MDC,MDC,SARF_FUNCIONES,33.0,33.00,Sistema: MDC<br>Tabla:  SARF_FUNCIONES<br>Numero de registro: 33.00<br>,25.74456264653803
SIRAC,SIRAC,MI_ERRORES_X_CUENTA,2.0,2.00,Sistema: SIRAC<br>Tabla:  MI_ERRORES_X_CUENTA<br>Numero de registro: 2.00<br>,21.414213562373096
MECA,MECA,MECA_TMP_SERIES,0.0,0.00,Sistema: MECA<br>Tabla:  MECA_TMP_SERIES<br>Numero de registro: 0.00<br>,20.0
SOI,SOI,SOI_TIPOS_PROYECTOS,0.0,0.00,Sistema: SOI<br>Tabla:  SOI_TIPOS_PROYECTOS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,SP_PARAMETROS_SOLICITUDES,1.0,1.00,Sistema: SIRAC<br>Tabla:  SP_PARAMETROS_SOLICITUDES<br>Numero de registro: 1.00<br>,21.0
SORI,SORI,SORI_CARGOS,92.0,92.00,Sistema: SORI<br>Tabla:  SORI_CARGOS<br>Numero de registro: 92.00<br>,29.59166304662544
IMRC,TROYA,DMRS_TASK_PARAMS_ITEMS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_TASK_PARAMS_ITEMS<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_CONCEPTOS_FINANCIEROS,1231.0,"1,231.00","Sistema: SISEC<br>Tabla:  SISEC_CONCEPTOS_FINANCIEROS<br>Numero de registro: 1,231.00<br>",55.08560958569767
SIRAC,SIRAC,CD_LINEAS_MODELO,0.0,0.00,Sistema: SIRAC<br>Tabla:  CD_LINEAS_MODELO<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_GARANTIAS_ACREDITADOS,2394.0,"2,394.00","Sistema: SISEC<br>Tabla:  SISEC_GARANTIAS_ACREDITADOS<br>Numero de registro: 2,394.00<br>",68.92851929090027
SIAF,NSIAF,SIAF_SFD_CTAS_CONT_MTOS_D,0.0,0.00,Sistema: SIAF<br>Tabla:  SIAF_SFD_CTAS_CONT_MTOS_D<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_COBRO_BITACORA,28879.0,"28,879.00","Sistema: SIAF<br>Tabla:  SIAF_COBRO_BITACORA<br>Numero de registro: 28,879.00<br>",189.9382240698072
SIRAC,SIRAC,DP_FORMA_DE_PAGO,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_FORMA_DE_PAGO<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,TMP_PRUEBA,3.0,3.00,Sistema: SIAF<br>Tabla:  TMP_PRUEBA<br>Numero de registro: 3.00<br>,21.73205080756888
SIAG,GIA,SIAG_DETCOMISIONES_SHF,0.0,0.00,Sistema: SIAG<br>Tabla:  SIAG_DETCOMISIONES_SHF<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,CALIFICACION,10.0,10.00,Sistema: IMRC<br>Tabla:  CALIFICACION<br>Numero de registro: 10.00<br>,23.162277660168378
SISEC,SISEC,DMRS_ADDITIONAL_CT_OBJECTS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_ADDITIONAL_CT_OBJECTS<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TCQEXPPAGO,10.0,10.00,Sistema: IMRC<br>Tabla:  TCQEXPPAGO<br>Numero de registro: 10.00<br>,23.162277660168378
SIAF,NSIAF,SIAF_PAGO_FLUJO_FONDOS,1615.0,"1,615.00","Sistema: SIAF<br>Tabla:  SIAF_PAGO_FLUJO_FONDOS<br>Numero de registro: 1,615.00<br>",60.18706259482024
SIRAC,SIRAC,MG_TIPOS_GARANTIA_X_SUBAPLIC,132.0,132.00,Sistema: SIRAC<br>Tabla:  MG_TIPOS_GARANTIA_X_SUBAPLIC<br>Numero de registro: 132.00<br>,31.489125293076057
FFON,FLUFON,CFE_M_ENC_CTRL_SIPE,0.0,0.00,Sistema: FFON<br>Tabla:  CFE_M_ENC_CTRL_SIPE<br>Numero de registro: 0.00<br>,20.0
MDC,MDC,COMCAT_DIA_INHABIL,8.0,8.00,Sistema: MDC<br>Tabla:  COMCAT_DIA_INHABIL<br>Numero de registro: 8.00<br>,22.82842712474619
SORI,SORI,SORI_BASE_DE_OPERACION,77.0,77.00,Sistema: SORI<br>Tabla:  SORI_BASE_DE_OPERACION<br>Numero de registro: 77.00<br>,28.774964387392124
SISEC,SISEC,DMRS_BUSINESS_INFO,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_BUSINESS_INFO<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_EFA_EDO_MOD_4_DET,14.0,14.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_4_DET<br>Numero de registro: 14.00<br>,23.74165738677394
SIRAC,SIRAC,CC_SALDOS_EMBARGADOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_SALDOS_EMBARGADOS<br>Numero de registro: 0.00<br>,20.0
