,OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,AVG_COL_LEN,DATA_LENGTH,NUM_NULLS,NUM_DISTINCT,NUM_ROWS,SISTEMA
39813,SIRYS,RCV_CLIENTES,RCVCLI_MESES_PAGO_PUNTUAL,NUMBER,2.0,22,66601.0,20.0,66876.0,SIRYS
39814,SIRYS,RCV_CLIENTES,RCVCLI_ID_CLIENTE,NUMBER,6.0,22,0.0,66876.0,66876.0,SIRYS
39815,SIRYS,RCV_CLIENTES,RCVCLI_ID_AGENCIA,NUMBER,3.0,22,0.0,40.0,66876.0,SIRYS
39816,SIRYS,RCV_CLIENTES,RCVCLI_FECHA_REESTRUCTURA,DATE,1.0,7,66876.0,0.0,66876.0,SIRYS
39817,SIRYS,RCV_CLIENTES,RCVCLI_ESTATUS,VARCHAR2,7.0,50,239.0,1.0,66876.0,SIRYS
39818,SIRYS,RCV_CLIENTES,RCVCLI_CARGO,VARCHAR2,2.0,255,66873.0,2.0,66876.0,SIRYS
39819,SIRYS,RCV_CLIENTES,RCVCLI_CALIF_FINAL,NUMBER,3.0,22,23775.0,7.0,66876.0,SIRYS
39820,SIRYS,RCV_EPOS,RCVEPO_NOMBRE,VARCHAR2,36.0,255,0.0,1606.0,1612.0,SIRYS
39821,SIRYS,RCV_EPOS,RCVEPO_ID_EPO,NUMBER,4.0,22,0.0,1612.0,1612.0,SIRYS
39822,SIRYS,RCV_EPOS,RCVEPO_FECHA_ACT,DATE,1.0,7,1612.0,0.0,1612.0,SIRYS
39823,SIRYS,RCV_ESTADOS_CARTERA,RCVECA_ID_ESTADO_CARTERA,VARCHAR2,3.0,2,0.0,8.0,8.0,SIRYS
39824,SIRYS,RCV_ESTADOS_CARTERA,RCVECA_FECHA_ACT,DATE,8.0,7,0.0,1.0,8.0,SIRYS
39825,SIRYS,RCV_ESTADOS_CARTERA,RCVECA_DESCRIPCION,VARCHAR2,26.0,255,0.0,8.0,8.0,SIRYS
39826,SIRYS,RCV_GRUPOS_TASA_CONTRATADA,RCVGTC_ID_TASA_CONTRAT,NUMBER,4.0,22,0.0,166.0,166.0,SIRYS
39827,SIRYS,RCV_GRUPOS_TASA_CONTRATADA,RCVGTC_FECHA_ACT,DATE,2.0,7,165.0,1.0,166.0,SIRYS
39828,SIRYS,RCV_GRUPOS_TASA_CONTRATADA,RCVGTC_DESCRIPCION,VARCHAR2,25.0,255,0.0,163.0,166.0,SIRYS
39829,SIRYS,RCV_MONEDAS,RCVMON_SIGLA,VARCHAR2,3.0,10,26.0,12.0,38.0,SIRYS
39830,SIRYS,RCV_MONEDAS,RCVMON_ID_MONEDA,NUMBER,3.0,22,0.0,38.0,38.0,SIRYS
39831,SIRYS,RCV_MONEDAS,RCVMON_FECHA_ACT,DATE,8.0,7,0.0,1.0,38.0,SIRYS
39832,SIRYS,RCV_MONEDAS,RCVMON_DESCRIPCION,VARCHAR2,18.0,255,0.0,38.0,38.0,SIRYS
39833,SIRYS,RCV_PRESTAMOS,RCVTTA_TIPO_TASA,NUMBER,3.0,22,549.0,4.0,141475.0,SIRYS
39834,SIRYS,RCV_PRESTAMOS,RCVTFI_TIPO_FINAN,NUMBER,3.0,22,13137.0,9.0,141475.0,SIRYS
39835,SIRYS,RCV_PRESTAMOS,RCVTC_ID_TIPO_CREDITO,NUMBER,2.0,22,141348.0,6.0,141475.0,SIRYS
39836,SIRYS,RCV_PRESTAMOS,RCVTC_ID_TIPO_CARTERA,NUMBER,2.0,22,141348.0,3.0,141475.0,SIRYS
39837,SIRYS,RCV_PRESTAMOS,RCVSCM_ENTE,NUMBER,2.0,22,126569.0,985.0,141475.0,SIRYS
39838,SIRYS,RCV_PRESTAMOS,RCVSAP_ID_SUB_APLI,NUMBER,4.0,22,0.0,70.0,141475.0,SIRYS
39839,SIRYS,RCV_PRESTAMOS,RCVSAP_CODIGO_APLICA,VARCHAR2,4.0,100,549.0,1.0,141475.0,SIRYS
39840,SIRYS,RCV_PRESTAMOS,RCVPRE_TOTAL_VIG,NUMBER,3.0,22,0.0,6733.0,141475.0,SIRYS
39841,SIRYS,RCV_PRESTAMOS,RCVPRE_TOTAL_VENC,NUMBER,3.0,22,0.0,1419.0,141475.0,SIRYS
39842,SIRYS,RCV_PRESTAMOS,RCVPRE_TOTAL_OTR_ADEU,NUMBER,2.0,22,549.0,1.0,141475.0,SIRYS
39843,SIRYS,RCV_PRESTAMOS,RCVPRE_TOTAL_MORA,NUMBER,3.0,22,0.0,183.0,141475.0,SIRYS
39844,SIRYS,RCV_PRESTAMOS,RCVPRE_TIPO_INTERES,VARCHAR2,0.0,50,141475.0,0.0,141475.0,SIRYS
39845,SIRYS,RCV_PRESTAMOS,RCVPRE_TIPO_AMORTIZA,VARCHAR2,2.0,50,549.0,4.0,141475.0,SIRYS
39846,SIRYS,RCV_PRESTAMOS,RCVPRE_TASA_VALOR_PUBL,NUMBER,2.0,22,549.0,1.0,141475.0,SIRYS
39847,SIRYS,RCV_PRESTAMOS,RCVPRE_TASA_TOTAL,NUMBER,5.0,22,0.0,1709.0,141475.0,SIRYS
39848,SIRYS,RCV_PRESTAMOS,RCVPRE_TASA_OPERA,NUMBER,5.0,22,549.0,2357.0,141475.0,SIRYS
39849,SIRYS,RCV_PRESTAMOS,RCVPRE_SOB_TASA_MORA,NUMBER,5.0,22,88.0,1353.0,141475.0,SIRYS
39850,SIRYS,RCV_PRESTAMOS,RCVPRE_SALDO_INSOLUTO,NUMBER,3.0,22,549.0,7830.0,141475.0,SIRYS
39851,SIRYS,RCV_PRESTAMOS,RCVPRE_PLAZO_INCUM,NUMBER,2.0,22,138146.0,450.0,141475.0,SIRYS
39852,SIRYS,RCV_PRESTAMOS,RCVPRE_NUM_REFERENCIA,VARCHAR2,2.0,50,141348.0,41.0,141475.0,SIRYS
39853,SIRYS,RCV_PRESTAMOS,RCVPRE_NUM_PRESTAMO,NUMBER,7.0,22,0.0,139104.0,141475.0,SIRYS
39854,SIRYS,RCV_PRESTAMOS,RCVPRE_MONTO_UDIS,NUMBER,2.0,22,139722.0,1608.0,141475.0,SIRYS
39855,SIRYS,RCV_PRESTAMOS,RCVPRE_MONTO_OPERA,NUMBER,6.0,22,549.0,99392.0,141475.0,SIRYS
39856,SIRYS,RCV_PRESTAMOS,RCVPRE_IVA_VIG,NUMBER,3.0,22,88.0,299.0,141475.0,SIRYS
39857,SIRYS,RCV_PRESTAMOS,RCVPRE_IVA_VENC,NUMBER,3.0,22,88.0,283.0,141475.0,SIRYS
39858,SIRYS,RCV_PRESTAMOS,RCVPRE_INTERES_VIG,NUMBER,3.0,22,0.0,4659.0,141475.0,SIRYS
39859,SIRYS,RCV_PRESTAMOS,RCVPRE_INTERES_VENC,NUMBER,3.0,22,0.0,1547.0,141475.0,SIRYS
39860,SIRYS,RCV_PRESTAMOS,RCVPRE_INTERES_MORA,NUMBER,3.0,22,88.0,1354.0,141475.0,SIRYS
39861,SIRYS,RCV_PRESTAMOS,RCVPRE_FRECUENC_INTE,NUMBER,3.0,22,1.0,10.0,141475.0,SIRYS
39862,SIRYS,RCV_PRESTAMOS,RCVPRE_FRECUENC_CAPIT,NUMBER,3.0,22,1102.0,8.0,141475.0,SIRYS
39863,SIRYS,RCV_PRESTAMOS,RCVPRE_FEC_PROX_PAG_INTE,DATE,8.0,7,0.0,892.0,141475.0,SIRYS
39864,SIRYS,RCV_PRESTAMOS,RCVPRE_FEC_PROX_PAG_CAPIT,DATE,8.0,7,0.0,1071.0,141475.0,SIRYS
39865,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_VENC,DATE,8.0,7,549.0,1481.0,141475.0,SIRYS
39866,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_ULT_PAGO,DATE,8.0,7,26.0,832.0,141475.0,SIRYS
39867,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_SALDO_SIRAC,DATE,8.0,7,549.0,69.0,141475.0,SIRYS
39868,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_PROX_CON,DATE,2.0,7,139312.0,258.0,141475.0,SIRYS
39869,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_PAG_CAPIT,DATE,8.0,7,549.0,746.0,141475.0,SIRYS
39870,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_PAGO_INTE,DATE,8.0,7,10788.0,188.0,141475.0,SIRYS
39871,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_OPERA,DATE,8.0,7,0.0,1808.0,141475.0,SIRYS
39872,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_MODIFICACION,DATE,7.0,7,24390.0,153.0,141475.0,SIRYS
39873,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_JURIDICO,DATE,2.0,7,140206.0,164.0,141475.0,SIRYS
39874,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_INI_MORA,DATE,8.0,7,26.0,807.0,141475.0,SIRYS
39875,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_CASTIGO,DATE,2.0,7,141312.0,16.0,141475.0,SIRYS
39876,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_APLICACION,DATE,2.0,7,140203.0,33.0,141475.0,SIRYS
39877,SIRYS,RCV_PRESTAMOS,RCVPRE_FECHA_ALTA,DATE,8.0,7,549.0,1025.0,141475.0,SIRYS
39878,SIRYS,RCV_PRESTAMOS,RCVPRE_ESTATUS,VARCHAR2,2.0,50,0.0,3.0,141475.0,SIRYS
39879,SIRYS,RCV_PRESTAMOS,RCVPRE_COLA4,VARCHAR2,10.0,20,11329.0,19.0,141475.0,SIRYS
39880,SIRYS,RCV_PRESTAMOS,RCVPRE_COLA3,VARCHAR2,2.0,20,138406.0,14.0,141475.0,SIRYS
39881,SIRYS,RCV_PRESTAMOS,RCVPRE_COLA2,VARCHAR2,2.0,20,140131.0,5.0,141475.0,SIRYS
39882,SIRYS,RCV_PRESTAMOS,RCVPRE_COLA1,VARCHAR2,2.0,20,138444.0,21.0,141475.0,SIRYS
39883,SIRYS,RCV_PRESTAMOS,RCVPRE_CODIGO_AGENCIA,NUMBER,3.0,22,549.0,31.0,141475.0,SIRYS
39884,SIRYS,RCV_PRESTAMOS,RCVPRE_CAPITAL_VIG,NUMBER,3.0,22,0.0,6059.0,141475.0,SIRYS
39885,SIRYS,RCV_PRESTAMOS,RCVPRE_CAPITAL_VENC,NUMBER,3.0,22,0.0,1579.0,141475.0,SIRYS
39886,SIRYS,RCV_PRESTAMOS,RCVPBA_ID_PROD_BANCO,NUMBER,3.0,22,549.0,19.0,141475.0,SIRYS
39887,SIRYS,RCV_PRESTAMOS,RCVMON_ID_MONEDA,NUMBER,3.0,22,0.0,2.0,141475.0,SIRYS
39888,SIRYS,RCV_PRESTAMOS,RCVGTC_ID_TASA_CONTRAT,NUMBER,4.0,22,549.0,31.0,141475.0,SIRYS
39889,SIRYS,RCV_PRESTAMOS,RCVEPO_ID_EPO,NUMBER,4.0,22,4216.0,227.0,141475.0,SIRYS
39890,SIRYS,RCV_PRESTAMOS,RCVECA_ID_ESTADO_CARTERA,VARCHAR2,2.0,2,549.0,4.0,141475.0,SIRYS
39891,SIRYS,RCV_PRESTAMOS,RCVCOF_ID_FINANCIERA,NUMBER,5.0,22,12588.0,62.0,141475.0,SIRYS
39892,SIRYS,RCV_PRESTAMOS,RCVCLI_ID_CLIENTE,NUMBER,6.0,22,0.0,8240.0,141475.0,SIRYS
39893,SIRYS,RCV_PRESTAMOS,RCVBOP_ID_BASE_OPERA,NUMBER,5.0,22,0.0,134.0,141475.0,SIRYS
39894,SIRYS,RCV_BITACORA_DE_GESTION,RCVUSU_ID_USUARIO,VARCHAR2,9.0,20,0.0,48.0,100098.0,SIRYS
39895,SIRYS,RCV_BITACORA_DE_GESTION,RCVPRE_NUM_PRESTAMO,NUMBER,7.0,22,9.0,9482.0,100098.0,SIRYS
39896,SIRYS,RCV_BITACORA_DE_GESTION,RCVMON_ID_MONEDA,NUMBER,2.0,22,58129.0,2.0,100098.0,SIRYS
39897,SIRYS,RCV_BITACORA_DE_GESTION,RCVCOR_ID_CODIGO_RES,VARCHAR2,3.0,4,18541.0,92.0,100098.0,SIRYS
39898,SIRYS,RCV_BITACORA_DE_GESTION,RCVCOF_ID_FINANCIERA,NUMBER,2.0,22,100089.0,9.0,100098.0,SIRYS
39899,SIRYS,RCV_BITACORA_DE_GESTION,RCVCOA_ID_CODIGO_ACC,VARCHAR2,3.0,4,75.0,52.0,100098.0,SIRYS
39900,SIRYS,RCV_BITACORA_DE_GESTION,RCVBIG_ID,NUMBER,5.0,22,0.0,100098.0,100098.0,SIRYS
39901,SIRYS,RCV_BITACORA_DE_GESTION,RCVBIG_FEC_PROX_CONTACTO,DATE,1.0,7,100098.0,0.0,100098.0,SIRYS
39902,SIRYS,RCV_BITACORA_DE_GESTION,RCVBIG_FECHA_GESTION,DATE,8.0,7,0.0,67232.0,100098.0,SIRYS
39903,SIRYS,RCV_BITACORA_DE_GESTION,RCVBIG_DETALLE,VARCHAR2,77.0,2000,49.0,40712.0,100098.0,SIRYS
39904,SIRYS,RCV_BITACORA_SIS,RCVUSU_ID_USUARIO,VARCHAR2,13.0,20,0.0,2.0,11.0,SIRYS
39905,SIRYS,RCV_BITACORA_SIS,RCVBIT_ID_BITACORA,CHAR,19.0,18,0.0,10.0,11.0,SIRYS
39906,SIRYS,RCV_BITACORA_SIS,RCVBIT_FECHA_EVENTO,DATE,8.0,7,0.0,11.0,11.0,SIRYS
39907,SIRYS,RCV_BITACORA_SIS,RCVBIT_DESCR_EVENTO,VARCHAR2,55.0,500,0.0,10.0,11.0,SIRYS
39908,SIRYS,RCV_CHECK_LIST_JURIDICO,RCVCLJ_ID_CHECK_LIST_JURIDICO,NUMBER,3.0,22,0.0,11.0,11.0,SIRYS
39909,SIRYS,RCV_CHECK_LIST_JURIDICO,RCVCLJ_FECHA_ACT,DATE,8.0,7,0.0,11.0,11.0,SIRYS
39910,SIRYS,RCV_CHECK_LIST_JURIDICO,RCVCLJ_DESC_CHECK_LIST,VARCHAR2,14.0,200,0.0,11.0,11.0,SIRYS
39911,SIRYS,RCV_CHECK_LIST_REQUERIMIENTOS,RCVCLR_ID_CHECK_LIST_REQ,NUMBER,3.0,22,0.0,13.0,13.0,SIRYS
39912,SIRYS,RCV_CHECK_LIST_REQUERIMIENTOS,RCVCLR_FECHA_ACT,DATE,8.0,7,0.0,13.0,13.0,SIRYS
39913,SIRYS,RCV_CHECK_LIST_REQUERIMIENTOS,RCVCLR_DESC_CHECK_LIST_REQ,VARCHAR2,33.0,200,0.0,13.0,13.0,SIRYS
39914,SIRYS,RCV_CHECK_LIST_JURIDICO_DET,RCVCLR_ID_CHECK_LIST_REQ,NUMBER,3.0,22,0.0,13.0,74.0,SIRYS
39915,SIRYS,RCV_CHECK_LIST_JURIDICO_DET,RCVCLJ_ID_CHECK_LIST_JURIDICO,NUMBER,3.0,22,0.0,11.0,74.0,SIRYS
39916,SIRYS,RCV_COLAS,STATUS_ENCOLAMIENTO,VARCHAR2,45.0,60,0.0,2.0,130.0,SIRYS
39917,SIRYS,RCV_COLAS,SECUENCIA,NUMBER,3.0,22,0.0,24.0,130.0,SIRYS
39918,SIRYS,RCV_COLAS,NOMBRE_COLA,VARCHAR2,26.0,100,0.0,122.0,130.0,SIRYS
39919,SIRYS,RCV_COLAS,NIVEL_COLA,NUMBER,3.0,22,0.0,4.0,130.0,SIRYS
39920,SIRYS,RCV_COLAS,ID_COLA,NUMBER,4.0,22,0.0,130.0,130.0,SIRYS
39921,SIRYS,RCV_COLAS,FECHA_ENCOLAMIENTO,DATE,8.0,7,0.0,29.0,130.0,SIRYS
39922,SIRYS,RCV_COLAS,ETIQUETA_COLA,VARCHAR2,12.0,20,0.0,110.0,130.0,SIRYS
39923,SIRYS,RCV_COLAS,DETALLE_ENCOLAMIENTO,VARCHAR2,29.0,500,0.0,45.0,130.0,SIRYS
39924,SIRYS,RCV_COLAS_REGLAS,VALOR2,VARCHAR2,2.0,500,303.0,8.0,316.0,SIRYS
39925,SIRYS,RCV_COLAS_REGLAS,VALOR1,VARCHAR2,9.0,500,70.0,129.0,316.0,SIRYS
39926,SIRYS,RCV_COLAS_REGLAS,OPERADOR,VARCHAR2,7.0,50,0.0,11.0,316.0,SIRYS
39927,SIRYS,RCV_COLAS_REGLAS,ID_COLA_REGLA,NUMBER,4.0,22,0.0,316.0,316.0,SIRYS
39928,SIRYS,RCV_COLAS_REGLAS,ID_COLA,NUMBER,4.0,22,0.0,129.0,316.0,SIRYS
39929,SIRYS,RCV_COLAS_REGLAS,ID_CAMPO,VARCHAR2,17.0,50,0.0,16.0,316.0,SIRYS
39930,SIRYS,RCV_COLAS_REGLAS,ANDOR,VARCHAR2,4.0,3,0.0,2.0,316.0,SIRYS
39931,SIRYS,RCV_COLAS_X_GESTOR,RCVUSU_ID_USUARIO,VARCHAR2,9.0,20,0.0,24.0,103.0,SIRYS
39932,SIRYS,RCV_COLAS_X_GESTOR,ETIQUETA_COLA,VARCHAR2,12.0,20,0.0,41.0,103.0,SIRYS
39933,SIRYS,RCV_CONTACTOS,RCVCON_TELEFONO2,VARCHAR2,2.0,15,62080.0,2.0,62082.0,SIRYS
39934,SIRYS,RCV_CONTACTOS,RCVCON_TELEFONO1,VARCHAR2,2.0,15,62073.0,9.0,62082.0,SIRYS
39935,SIRYS,RCV_CONTACTOS,RCVCON_NOMBRE,VARCHAR2,16.0,200,26010.0,33964.0,62082.0,SIRYS
39936,SIRYS,RCV_CONTACTOS,RCVCON_ID_CONTACTO,NUMBER,5.0,22,0.0,62082.0,62082.0,SIRYS
39937,SIRYS,RCV_CONTACTOS,RCVCON_FECHA_ACT,DATE,8.0,7,0.0,13213.0,62082.0,SIRYS
39938,SIRYS,RCV_CONTACTOS,RCVCON_DIRECCION2,VARCHAR2,0.0,500,62082.0,0.0,62082.0,SIRYS
39939,SIRYS,RCV_CONTACTOS,RCVCON_DIRECCION1,VARCHAR2,2.0,500,62080.0,2.0,62082.0,SIRYS
39940,SIRYS,RCV_CONTACTOS,RCVCON_CORREO2,VARCHAR2,0.0,80,62082.0,0.0,62082.0,SIRYS
39941,SIRYS,RCV_CONTACTOS,RCVCON_CORREO1,VARCHAR2,2.0,80,62081.0,1.0,62082.0,SIRYS
39942,SIRYS,RCV_CONTACTOS,RCVCOF_ID_FINANCIERA,NUMBER,0.0,22,62082.0,0.0,62082.0,SIRYS
39943,SIRYS,RCV_CONTACTOS,RCVCLI_ID_CLIENTE,NUMBER,6.0,22,0.0,62082.0,62082.0,SIRYS
39944,SIRYS,RCV_CORREO_ELECTRONICO,RCVCOF_ID_FINANCIERA,NUMBER,0.0,22,61462.0,0.0,61462.0,SIRYS
39945,SIRYS,RCV_CORREO_ELECTRONICO,RCVCLI_ID_CLIENTE,NUMBER,6.0,22,0.0,61462.0,61462.0,SIRYS
39946,SIRYS,RCV_CORREO_ELECTRONICO,RCVCEL_ID_CORREO_ELECTR,NUMBER,5.0,22,0.0,61462.0,61462.0,SIRYS
39947,SIRYS,RCV_CORREO_ELECTRONICO,RCVCEL_FECHA_ACT,DATE,8.0,7,0.0,13131.0,61462.0,SIRYS
39948,SIRYS,RCV_CORREO_ELECTRONICO,RCVCEL_CORREO_ELECTR,VARCHAR2,23.0,50,0.0,52108.0,61462.0,SIRYS
39949,SIRYS,RCV_DIRECCIONES,RCVDIR_MUNICIPIO,VARCHAR2,12.0,255,0.0,75.0,62909.0,SIRYS
39950,SIRYS,RCV_DIRECCIONES,RCVDIR_ID_DIRECCION,NUMBER,5.0,22,0.0,62909.0,62909.0,SIRYS
39951,SIRYS,RCV_DIRECCIONES,RCVDIR_ESTADO,VARCHAR2,14.0,100,0.0,1202.0,62909.0,SIRYS
39952,SIRYS,RCV_DIRECCIONES,RCVDIR_DELEGACION,VARCHAR2,12.0,255,0.0,77.0,62909.0,SIRYS
39953,SIRYS,RCV_DIRECCIONES,RCVDIR_COLONIA,VARCHAR2,16.0,255,13.0,17898.0,62909.0,SIRYS
39954,SIRYS,RCV_DIRECCIONES,RCVDIR_COD_POS,VARCHAR2,6.0,5,0.0,8779.0,62909.0,SIRYS
39955,SIRYS,RCV_DIRECCIONES,RCVDIR_CALLE,VARCHAR2,27.0,255,0.0,61736.0,62909.0,SIRYS
39956,SIRYS,RCV_DIRECCIONES,RCVCOF_ID_FINANCIERA,NUMBER,0.0,22,62909.0,0.0,62909.0,SIRYS
39957,SIRYS,RCV_DIRECCIONES,RCVCLI_ID_CLIENTE,NUMBER,6.0,22,0.0,62909.0,62909.0,SIRYS
39958,SIRYS,RCV_EDOS_PROCESALES,RCVESP_ID_EDO_PROCESAL,NUMBER,3.0,22,0.0,1.0,1.0,SIRYS
39959,SIRYS,RCV_EDOS_PROCESALES,RCVESP_FECHA_ACT,DATE,8.0,7,0.0,1.0,1.0,SIRYS
39960,SIRYS,RCV_EDOS_PROCESALES,RCVESP_DESCRIPCION,VARCHAR2,7.0,255,0.0,1.0,1.0,SIRYS
39961,SIRYS,RCV_FUNCION,RCVFUN_ORDEN,NUMBER,3.0,22,0.0,7.0,43.0,SIRYS
39962,SIRYS,RCV_FUNCION,RCVFUN_NOM_MENU,VARCHAR2,16.0,100,0.0,43.0,43.0,SIRYS
39963,SIRYS,RCV_FUNCION,RCVFUN_NOMBRE_FUNCION,VARCHAR2,27.0,255,6.0,37.0,43.0,SIRYS
39964,SIRYS,RCV_FUNCION,RCVFUN_ID_PADRE,NUMBER,3.0,22,6.0,10.0,43.0,SIRYS
39965,SIRYS,RCV_FUNCION,RCVFUN_ID_FUNCION,NUMBER,3.0,22,0.0,43.0,43.0,SIRYS
39966,SIRYS,RCV_GARANTIAS,RCVPRE_NUM_PRESTAMO,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39967,SIRYS,RCV_GARANTIAS,RCVMON_ID_MONEDA,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39968,SIRYS,RCV_GARANTIAS,RCVGAR_UBICACION_IMAGEN,VARCHAR2,0.0,255,0.0,0.0,0.0,SIRYS
39969,SIRYS,RCV_GARANTIAS,RCVGAR_ORDEN_DE_PRELACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39970,SIRYS,RCV_GARANTIAS,RCVGAR_ID_GARANTIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39971,SIRYS,RCV_GARANTIAS,RCVGAR_GRABADA_REG_PUBLICO,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39972,SIRYS,RCV_GARANTIAS,RCVGAR_GARANTIA_HIPOTECARIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRYS
39973,SIRYS,RCV_GARANTIAS,RCVGAR_DIRECCION,VARCHAR2,0.0,500,0.0,0.0,0.0,SIRYS
39974,SIRYS,RCV_INTER_X_GESTOR,RCVUSU_ID_USUARIO,VARCHAR2,9.0,20,0.0,1.0,1.0,SIRYS
39975,SIRYS,RCV_INTER_X_GESTOR,RCVCOF_ID_FINANCIERA,NUMBER,5.0,22,0.0,1.0,1.0,SIRYS
39976,SIRYS,RCV_MENUS,MENU_TIPO,NUMBER,3.0,22,0.0,2.0,57.0,SIRYS
39977,SIRYS,RCV_MENUS,MENU_PANTALLA_INICIO,VARCHAR2,15.0,200,1.0,49.0,57.0,SIRYS
39978,SIRYS,RCV_MENUS,MENU_ORD,NUMBER,3.0,22,10.0,18.0,57.0,SIRYS
39979,SIRYS,RCV_MENUS,MENU_NOMBRE,VARCHAR2,4.0,15,0.0,10.0,57.0,SIRYS
39980,SIRYS,RCV_MENUS,MENU_ID,NUMBER,3.0,22,0.0,57.0,57.0,SIRYS
39981,SIRYS,RCV_MENUS,MENU_DESCRIPCION,VARCHAR2,17.0,60,0.0,57.0,57.0,SIRYS
39982,SIRYS,RCV_PARAMETROS,RCVPAR_VALOR,VARCHAR2,22.0,100,0.0,5.0,5.0,SIRYS
39983,SIRYS,RCV_PARAMETROS,RCVPAR_NOMBRE,VARCHAR2,12.0,50,0.0,5.0,5.0,SIRYS
39984,SIRYS,RCV_PARAMETROS,RCVPAR_ID,NUMBER,3.0,22,0.0,5.0,5.0,SIRYS
39985,SIRYS,RCV_PERFIL,RCVPER_NOMBRE_PERFIL,VARCHAR2,13.0,255,0.0,5.0,5.0,SIRYS
39986,SIRYS,RCV_PERFIL,RCVPER_ID_PERFIL,NUMBER,3.0,22,0.0,5.0,5.0,SIRYS
39987,SIRYS,RCV_PER_FUN,RCVPER_ID_PERFIL,NUMBER,3.0,22,0.0,5.0,109.0,SIRYS
39988,SIRYS,RCV_PER_FUN,RCVFUN_ID_FUNCION,NUMBER,3.0,22,0.0,51.0,109.0,SIRYS
39989,SIRYS,RCV_PROMESAS_PAGOS,RCVPRE_NUM_PRESTAMO,NUMBER,7.0,22,0.0,21.0,72.0,SIRYS
39990,SIRYS,RCV_PROMESAS_PAGOS,RCVPP_MONTO_PROMESA,NUMBER,4.0,22,0.0,43.0,72.0,SIRYS
39991,SIRYS,RCV_PROMESAS_PAGOS,RCVPP_ID,NUMBER,4.0,22,0.0,72.0,72.0,SIRYS
39992,SIRYS,RCV_PROMESAS_PAGOS,RCVPP_FECHA_PROMESA,DATE,8.0,7,0.0,67.0,72.0,SIRYS
39993,SIRYS,RCV_PROMESAS_PAGOS,RCVPP_CUMPLIDA,NUMBER,3.0,22,0.0,2.0,72.0,SIRYS
39994,SIRYS,RCV_PROMESAS_PAGOS,RCVPP_CONCILIADO,VARCHAR2,8.0,50,40.0,28.0,72.0,SIRYS
39995,SIRYS,RCV_PROMESAS_PAGOS,RCVMON_ID_MONEDA,NUMBER,3.0,22,0.0,2.0,72.0,SIRYS
39996,SIRYS,RCV_REGLAS_ENCOLAMIENTO,ID_REGLA,NUMBER,3.0,22,0.0,11.0,11.0,SIRYS
39997,SIRYS,RCV_REGLAS_ENCOLAMIENTO,FECHA_JUDICIAL_UNIVERSO,VARCHAR2,7.0,50,0.0,3.0,11.0,SIRYS
39998,SIRYS,RCV_REGLAS_ENCOLAMIENTO,ETIQUETA,VARCHAR2,5.0,50,0.0,7.0,11.0,SIRYS
39999,SIRYS,RCV_REGLAS_ENCOLAMIENTO,ENCOLAMIENTO,VARCHAR2,12.0,50,0.0,4.0,11.0,SIRYS
40000,SIRYS,RCV_REGLAS_ENCOLAMIENTO,BASO_OPERACION_UNIVERSO,VARCHAR2,7.0,50,0.0,3.0,11.0,SIRYS
40001,SIRYS,RCV_REGLAS_ENCOLAMIENTO,VERSION_REGLA,NUMBER,2.0,22,0.0,1.0,11.0,SIRYS
40002,SIRYS,RCV_REGLAS_ENCOLAMIENTO,SUBAPLICACION_UNIVERSO,VARCHAR2,6.0,50,0.0,1.0,11.0,SIRYS
40003,SIRYS,RCV_REGLAS_ENCOLAMIENTO,STATUS_REGLA,VARCHAR2,7.0,50,0.0,1.0,11.0,SIRYS
40004,SIRYS,RCV_REGLAS_ENCOLAMIENTO,PRODUCTO_UNIVERSO,VARCHAR2,7.0,50,0.0,3.0,11.0,SIRYS
40005,SIRYS,RCV_REGLAS_ENCOLAMIENTO,PLAZO_UNIVERSO,VARCHAR2,6.0,50,0.0,1.0,11.0,SIRYS
40006,SIRYS,RCV_REGLAS_ENCOLAMIENTO,PLAZO_INICIAL,NUMBER,3.0,22,0.0,5.0,11.0,SIRYS
40007,SIRYS,RCV_REGLAS_ENCOLAMIENTO,PLAZO_FINAL,NUMBER,6.0,22,0.0,5.0,11.0,SIRYS
40008,SIRYS,RCV_REGLAS_ENCOLAMIENTO,NOMBRE_REGLA,VARCHAR2,12.0,100,0.0,10.0,11.0,SIRYS
